Id,SalePrice
1461,124599.11071584994
1462,154577.70994674152
1463,177395.39130230006
1464,197672.64925970792
1465,200507.73848669342
1466,169865.0419492735
1467,177096.5306693396
1468,162202.83849427436
1469,194395.22863202353
1470,119921.77005350933
1471,192264.09177296772
1472,102525.97816962843
1473,99592.94130240008
1474,148967.80563370782
1475,115729.07794394156
1476,360886.4068649842
1477,254226.603279281
1478,282355.6060604754
1479,279962.184406292
1480,485890.0948874413
1481,337968.0457222148
1482,214325.15931080622
1483,176228.52437166526
1484,168440.55591579858
1485,186206.36476535667
1486,197816.43452229263
1487,321533.7491811782
1488,233693.84712674542
1489,193899.4752714342
1490,223856.31869405895
1491,195189.9058074826
1492,96780.23417280297
1493,171882.80174776647
1494,290826.9530891966
1495,286411.94448168174
1496,227918.77984833915
1497,182742.15691193132
1498,174498.03630437082
1499,163809.75588326945
1500,155887.89615020718
1501,174448.7106135055
1502,157497.15341744907
1503,269362.9577074462
1504,241322.06150032446
1505,224361.02648474433
1506,192043.0301187578
1507,260674.43941677973
1508,197742.07265755572
1509,160476.76062296866
1510,143217.95842886795
1511,150519.23314537184
1512,175736.55799702974
1513,144471.8134791727
1514,146964.92788709496
1515,197483.9135797993
1516,149461.70859776365
1517,171308.33311216556
1518,135255.57602651947
1519,213234.99251709235
1520,129005.64879191003
1521,129951.31726248717
1522,178690.3821196203
1523,109968.03456095228
1524,117989.21808414397
1525,122425.48029267379
1526,111343.34415627444
1527,109685.45310489582
1528,136174.21779377782
1529,148901.4378266823
1530,182261.92105488057
1531,110371.2769287108
1532,101220.38726727334
1533,150297.54697869
1534,120538.66562230344
1535,143768.87871147913
1536,106495.98971370781
1537,67575.30517254476
1538,145164.37853373392
1539,191809.62507341534
1540,90335.19332594662
1541,136583.84132177656
1542,140379.78721719954
1543,184990.46875944175
1544,93482.69682681185
1545,114866.67020487817
1546,136610.09480145725
1547,127940.10165935663
1548,134993.90442757396
1549,121258.08935054367
1550,132938.5610721385
1551,110957.18225027343
1552,133600.9802412223
1553,139102.0692487156
1554,119807.25818254949
1555,162806.1533691963
1556,90140.05386275769
1557,106318.86294521218
1558,105786.87352878535
1559,61306.324863114656
1560,141151.5316980461
1561,122003.50294747677
1562,134205.1397663971
1563,119119.46702111792
1564,160217.06522517695
1565,149370.9750942278
1566,229883.92082173013
1567,83735.54521381175
1568,236834.48897180878
1569,123571.84252535614
1570,141844.0667176635
1571,124988.78622856984
1572,143422.01632273814
1573,230646.373214825
1574,127537.5951782168
1575,218971.27181264106
1576,246179.78352878193
1577,181090.684084204
1578,141125.25573544772
1579,147887.72811569338
1580,193914.39560348142
1581,148173.08610007132
1582,127478.03744462767
1583,296846.98156535137
1584,223061.87322595326
1585,143057.11470813595
1586,74171.30472528252
1587,102962.62275328075
1588,148319.86973023086
1589,97659.74759822615
1590,141340.4365935617
1591,94590.20074534317
1592,113318.1640132958
1593,128093.60321504844
1594,123974.96696762824
1595,108115.02428401359
1596,227386.04110823068
1597,191186.28778777955
1598,217599.67111688375
1599,170357.89957886384
1600,162185.88768804152
1601,73807.85860872049
1602,116370.74548849635
1603,69821.68302529161
1604,251461.9233870776
1605,247839.34487710506
1606,170805.60233829514
1607,187327.28365361626
1608,213591.09292609396
1609,183781.9613197312
1610,147582.73569985438
1611,141224.6278411923
1612,173285.3852000237
1613,164453.62672233436
1614,118288.71652526145
1615,90197.23036259411
1616,79461.07690392126
1617,94267.20987369835
1618,129748.56949306732
1619,140470.5212369244
1620,165230.31776154402
1621,142006.135002007
1622,138801.4883322234
1623,261941.47846116984
1624,217633.0131370657
1625,121195.98551560499
1626,173313.05271891024
1627,189757.9215292544
1628,282309.57803143683
1629,178343.36034496585
1630,365599.3734694839
1631,228264.9052105695
1632,243458.9118920865
1633,168747.5750030419
1634,186786.34965250693
1635,176622.82091072752
1636,155267.44009814807
1637,195637.55747287878
1638,182230.42105399244
1639,187874.08562022023
1640,261045.50097523158
1641,182577.37066449193
1642,239676.2766858114
1643,219054.58597563277
1644,232444.36120716107
1645,196742.12395860726
1646,160647.88667887688
1647,157077.66241430974
1648,129448.71528131384
1649,137937.36614713227
1650,113287.37468026885
1651,123899.88186662494
1652,103453.30211759373
1653,106443.22094613852
1654,147216.29205793675
1655,136022.3913183861
1656,140346.73652596786
1657,147290.62427841773
1658,147773.16995566874
1659,124988.0536557257
1660,155472.21668259503
1661,424727.9150185986
1662,404933.100231938
1663,367711.28422018525
1664,496672.0946136172
1665,294957.3278988625
1666,326065.77615597146
1667,370567.401865804
1668,332635.414739745
1669,295469.1330398441
1670,332570.0759224922
1671,268975.2021815321
1672,413384.4017771937
1673,297617.45958252624
1674,250137.0591210384
1675,204053.68353258938
1676,199677.0059834221
1677,221440.51129921066
1678,447271.97187392303
1679,372559.48607217666
1680,318742.5798857003
1681,237403.1818188411
1682,304004.2940897422
1683,197655.4456848289
1684,177846.02300924392
1685,179059.6685262805
1686,176338.53387120058
1687,173478.91135186225
1688,193352.9790223802
1689,195130.9220834019
1690,198793.6401993243
1691,189174.9623503463
1692,252069.81674180095
1693,168592.160870971
1694,179039.3222458357
1695,162608.73038722493
1696,270118.1540499278
1697,168575.92193442266
1698,348001.36043737404
1699,314723.89998042263
1700,247814.952821314
1701,268843.29503015673
1702,242554.65077415638
1703,241011.9760268421
1704,280090.53895721625
1705,233487.1919609397
1706,202474.8430671174
1707,207401.7778079295
1708,199113.1788393501
1709,263949.9673061716
1710,218858.24825479
1711,263018.66800393286
1712,257498.29221750525
1713,263074.1660293568
1714,220927.10470103065
1715,206130.33783039782
1716,183294.64799674117
1717,176907.51497082712
1718,138876.15491407394
1719,206319.01950496473
1720,237513.30995239216
1721,160816.66089756577
1722,123987.71004792006
1723,151437.70531689757
1724,207201.02484045483
1725,237009.66812522852
1726,188983.63553582554
1727,153909.89078655976
1728,174530.67355334575
1729,164583.4547440444
1730,153533.35365011237
1731,122510.91692791595
1732,127379.99505257982
1733,115467.4644788218
1734,118742.95775807816
1735,130492.31186713469
1736,112933.75750492419
1737,283445.88775411557
1738,238348.47604992165
1739,260986.6715630463
1740,221067.28047989804
1741,194365.52955294136
1742,171367.08423608684
1743,180858.2901039734
1744,296470.27580853563
1745,221091.97939773632
1746,200774.8291151041
1747,220261.4423638921
1748,231987.24594374257
1749,146250.78472227778
1750,130546.50284447706
1751,254233.98304685275
1752,119036.82452829117
1753,149897.75863485615
1754,198536.13006322892
1755,160618.37053502104
1756,124143.55776968019
1757,120905.67191610073
1758,143511.02813362904
1759,161708.93229710925
1760,168739.44962149038
1761,151503.86967340918
1762,177153.16309478984
1763,184026.1631797826
1764,116494.88387277743
1765,159480.75956965386
1766,187579.1898403021
1767,218377.5860106422
1768,137774.3509399819
1769,168198.1051336578
1770,151032.96593771904
1771,126385.97497865774
1772,137241.4619460713
1773,122493.94864997888
1774,151032.15720773782
1775,142209.75858816193
1776,124256.91349487283
1777,109542.10436453944
1778,140126.73280470725
1779,115437.84010030082
1780,170043.4162706953
1781,127069.72601434139
1782,91880.30606720131
1783,139178.84653537502
1784,109246.06942565339
1785,125267.3390594458
1786,146751.062149735
1787,161754.32362211507
1788,67428.31478871229
1789,104937.47078371551
1790,83627.49271047342
1791,190218.99269795272
1792,156637.16919302038
1793,133434.83227162092
1794,158404.123241635
1795,134696.84922617694
1796,126102.54810810012
1797,119658.43090188183
1798,125237.79846282645
1799,114331.7584607451
1800,133103.48752669914
1801,119264.9892631942
1802,136762.9921768353
1803,150178.075830225
1804,144139.71618850774
1805,139304.3497041904
1806,132980.0899836458
1807,135930.7887047861
1808,121613.45144356081
1809,114911.97629024851
1810,135393.60458258004
1811,86216.90850875757
1812,95424.26919934698
1813,121616.07352027419
1814,93966.630779046
1815,60153.94094794526
1816,101194.81963046646
1817,107008.07243583348
1818,142441.09313233272
1819,131552.46739307028
1820,55888.25991195349
1821,116125.6806296842
1822,146440.58290179181
1823,43945.299446961115
1824,134903.8145421143
1825,135376.64143717533
1826,106685.95456600041
1827,101819.2904103535
1828,131674.25180425154
1829,130794.39667889847
1830,142049.35226947864
1831,141187.12138561642
1832,74401.350571872
1833,139642.86152772486
1834,122127.07653612869
1835,120264.9292427063
1836,129177.62135978647
1837,94619.83086469147
1838,122702.73946281921
1839,102093.12113289737
1840,131406.38433044733
1841,133270.46888592554
1842,93524.68342078522
1843,130180.62691538679
1844,144245.35334722715
